,gene_name,ADA,ADE,ADF,ADL,AFD,AIA,AIB,AIM,AIN,AIY,AIZ,ALA,ALM,ALN_PLN,AQR,AS,AS11,ASEL,ASER,ASG,ASH,ASI,ASJ,ASK,AUA,AVA,AVB,AVD,AVE,AVF,AVG,AVH,AVJ,AVK,AVL,AVM,AWA,AWB,AWC_OFF,AWC_ON,BAG,BDU,CAN,CEP,DA,DA1,DA9,DB,DB01,DD,DVA,DVB,DVC,FLP,HSN,I1,I2,I3,I4,I5,I6,IL1_DV,IL1_LR,IL2_DV,IL2_LR,LUA,M1,M2,M3,M4,M5,MC,MI,NSM,OLL,OLQ,PDA,PDB,PDE,PHA,PHB,PHC,PLM,PQR,PVC,PVD,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,RIA,RIB,RIC,RID,RIF,RIG,RIH,RIM,RIP,RIR,RIS,RIV,RMD_DV,RMD_LR,RME_DV,RME_LR,RMF,RMG,RMH,SAA,SAB,SDQL,SDQR,SIA,SIB,SMB,SMD,URA,URB,URX,URY,VA,VA1,VA12,VB,VB01,VB02,VC,VC_4_5,VD
WBGene000084032,csa-1,0,0,2.958728518,0,70.5850791,2.895519074,0,0,0,6.986144904,0,40.38174806,0,0,12.90991328,0,0,6.401214986,0,15.83629437,1.790718397,14.56346746,4.85526276,0,0,0,0,0,0,0,8.504447481,7.60195901,0,0,9.927366225,0,0,0,0,0,27.75467022,0,8.359265107,0,0,0,0,0,0,0,0,0,0,0,7.073714781,9.962965281,17.02620867,0,30.84026352,0,11.47497866,0,0,0,0,0,0,9.065497524,0,0,0,0,0,0,0,0,0,0,0,0,28.28478254,17.33744199,0,0,0,16.94840365,0,0,0,0,0,0,0,0,6.10194513,0,0,9.1258037,0,0,0,0,0,4.812275136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.344804618,0,0,0,0,0,0,0,0,0,0,0,36.20926953,0
WBGene000084022,wdfy-2,33.93209192,0,41.52644511,22.06568497,225.9550446,0,0,12.51177708,15.32292093,0,0,30.69486426,0,0,26.27645698,29.80988224,53.9015387,35.06651001,14.93155532,35.12227101,17.89249111,21.19441086,0,9.377491097,0,0,0,30.92039497,37.37198838,17.37754147,0,28.64183713,21.79468042,0,19.75693619,11.91255907,20.77675566,0,14.91891486,7.795129999,89.71907678,11.7204304,26.97594834,21.39026908,56.7398322,25.91288346,0,27.08605552,0,24.70606296,24.70061031,32.04977757,12.15092231,26.17830826,21.03367525,39.20808255,18.5977889,0,0,20.29402715,30.57953266,24.57972251,33.55891441,28.66846879,12.33013777,66.88712428,41.07576487,0,0,15.71282855,71.02960332,25.87009538,33.66572259,29.54105384,0,0,12.55620301,14.59251875,61.40523875,0,0,34.19099795,0,26.76677395,0,16.17911049,16.29954635,21.55025611,0,22.63880299,10.35822018,28.98872134,41.85076932,31.92954362,0,0,8.348963239,0,0,0,0,37.10887224,33.76883363,0,0,0,0,32.01113954,39.87923302,32.07402896,0,17.49893812,50.83652287,28.2347521,0,0,0,17.60678585,13.89409026,33.57633978,0,0,32.75023357,35.33135341,0,0,104.7638107,0,0,0,20.59408593,19.62703995,0
WBGene000042862,rab-39,25.36409337,11.03551366,19.8170162,14.3044208,130.4571156,5.693945401,0,11.68465322,10.45898901,0,0,22.25100251,33.21455619,13.67137781,49.00870239,38.51710945,77.38771531,9.374886602,31.2706193,34.35547375,14.00965192,0,12.77724481,29.30546781,42.09884845,34.88752144,0,18.29175107,59.69020853,5.972416925,32.58795761,0,0,0,30.26160747,14.55995324,40.57507055,36.09487181,17.27663334,12.33262642,16.82785848,18.90163689,17.90591606,19.53259367,64.57146768,55.02792131,0,25.59949435,97.62599932,66.36590622,7.215767399,12.29764166,40.59195969,90.54200625,40.88754874,30.71969458,63.00862002,19.49981351,35.33157626,11.08219476,0,39.7087412,11.83779419,26.41550789,0,9.81487592,12.8283726,45.67479729,34.44186886,32.89631504,15.84510261,24.35809036,21.35920427,41.39839258,20.73912159,52.56984015,44.28982143,125.421637,24.26651128,9.873642754,8.261878062,43.19850041,19.03123362,0,16.65341682,14.90391487,33.83838041,12.68551953,12.73849696,17.08510523,0,0,29.54356461,37.78895573,20.99115092,0,0,13.50580322,0,0,55.91917947,19.64154215,24.68207811,0,26.75465205,42.79070324,25.40420876,17.15729416,19.64917464,55.50182483,16.63274083,31.2377371,30.79292655,36.73457713,76.51669833,0,42.6311363,35.89973386,31.79027406,27.23499807,19.21509974,22.09520071,42.76262663,51.44179059,70.17768379,0,0,57.22176769,0,50.03360578,40.8507964,24.35138024,41.95492027
WBGene000065202,tag-175,17.62242342,14.7706679,9.328974147,10.08998151,38.31349157,5.068894258,7.775870285,7.33308406,10.15954536,0,12.7681848,24.33655866,11.41516479,7.303416601,0,21.71751057,50.08595333,4.892912535,5.671602621,12.55893939,35.20781433,11.62387364,32.02333065,7.216321285,34.46740591,11.89853438,3.427564216,29.87925791,23.64359059,16.24804917,0,6.996670182,12.86565718,4.845862194,19.90753095,24.56020511,8.818482987,36.55735553,35.22619999,26.15449525,14.33727206,14.1451304,25.77059306,0,23.86723181,0,0,0,0,23.66650596,0,9.344865494,31.37737147,0,11.87478427,0,10.22177075,34.86860729,4.886890313,14.08850672,18.14117778,18.47169272,0,20.70424195,14.18311242,0,14.5463845,20.73425932,17.39054536,33.72846645,6.387184226,23.11723215,12.72117305,0,5.731561644,13.15139904,19.76576934,52.65107507,22.7808065,5.278660181,41.38862844,15.44115927,11.40492839,0,13.51299628,26.96283478,0,38.30958357,19.57414733,24.20844111,23.45660743,0,0,16.46116877,16.69420399,3.901648466,2.478388514,0,11.6852816,20.45536039,11.78345523,11.09283017,7.57652223,4.641106813,16.3006225,28.2909747,20.0175309,16.37129553,14.85837336,41.4056883,15.95022068,25.74663854,26.52150306,11.69533737,28.26226906,0,9.659333191,11.54317854,16.74047033,9.067525023,20.8918591,2.666591089,26.40317156,0,0,0,60.19835895,0,5.936086178,28.93516779,10.18648382,14.67873544,14.08310624
WBGene000011342,eat-3,41.89770886,11.45228563,62.17251503,61.00837743,206.0939679,0,0,36.37494737,48.37580008,9.97771793,47.76169152,125.3740776,41.98147453,84.51015848,39.08354354,65.90109128,40.06876266,59.03607791,61.26282306,57.01087555,76.68849754,82.51137221,91.12578236,29.52170593,45.78606107,42.8385064,36.68263988,87.30332744,92.77676457,0,50.59346139,32.40278748,57.15745839,0,70.71497972,73.64375907,46.95292894,128.1127647,53.48524425,92.12048789,20.97165774,27.4086029,86.50530891,98.18350817,75.92740788,53.44121064,62.76640674,91.37444964,123.8357301,95.15712667,0,90.80377147,63.92468564,79.96582696,71.4369776,60.8680092,71.87346394,38.57830735,49.1513897,30.22482097,124.770171,44.19046859,13.30209303,76.44392586,58.61575342,65.12875785,49.24358207,58.08531612,120.6136213,65.47441676,69.82923262,110.808535,25.75403279,92.8009943,83.30148343,78.13277358,132.0039079,122.9719209,34.72807392,43.08968045,82.04341976,52.06686841,58.9510158,82.36794439,82.0279263,73.37554671,52.51965783,47.98892322,90.47214637,56.57116895,77.67954193,19.98264817,52.07020895,140.6164158,50.92593968,39.01555297,10.13698582,0,41.6217495,34.45452587,49.29264707,54.7403295,78.72336333,18.31100048,45.39413482,134.6764202,113.096977,51.31739143,58.49159215,146.0378733,50.1738654,170.288122,109.6008207,97.69825597,34.40383108,0,59.52027513,84.9071707,77.2223932,78.1295033,83.43573961,25.16019583,43.92467126,98.19630882,139.3580847,231.9622408,131.9606047,90.62527741,58.77786062,55.76537165,79.18629435,42.16447125,132.2753938
WBGene000084042,D2013.6,43.74304536,50.98865426,74.49714731,38.78471204,248.8422334,0,0,23.5528869,19.06738092,9.593619549,23.1593502,35.56448337,52.8955211,0,0,45.45809359,31.25363488,43.54962315,59.64860583,48.04922516,68.58963139,70.17681126,88.69273299,59.52754536,18.57532658,40.56534763,19.19531183,0,52.63872214,0,21.17045063,29.01871626,51.08818198,0,15.15211819,55.58729829,37.15163748,76.23339741,110.4763579,125.0774276,42.53466397,0,64.88368257,67.71118853,89.31868164,0,165.5290593,64.4568236,60.97099052,73.28816812,0,0,36.75577369,58.86018157,39.18918232,33.17181786,102.6138882,45.66595026,33.66635496,27.61994089,83.98171087,71.78006879,68.45987866,51.26577726,25.84970452,0,73.732811,44.29539921,48.14128807,28.0250768,106.6315321,42.2930167,23.9411795,72.76295831,77.47759512,81.84552425,0,96.32722763,34.72807392,0,22.50949539,24.57032348,37.20032663,0,52.29419374,15.40165777,37.98118438,40.32563999,0,45.12388385,36.28634774,0,24.74880487,56.15587934,30.96607712,0,16.37112139,46.10574889,23.0210154,30.99692915,76.06284866,69.58057448,47.65301475,0,40.49648224,73.96416152,53.36144636,34.38310336,0,109.9895096,32.43571738,124.346202,48.15750768,40.36564449,41.50213659,0,52.63749715,63.85821176,50.52917066,44.49062967,56.4479373,16.72175157,60.01652267,62.48365108,64.65698667,53.91456705,131.9114852,56.52071972,0,69.96895155,41.39846127,19.86455463,54.30500498
WBGene000012292,eif-3.F,10.40606688,40.56909312,20.13043072,13.56322295,61.77072264,0,0,30.95591231,11.83509747,19.34837945,0,17.90599303,22.82331634,0,6.842900609,55.30617577,43.9570362,0,17.2174404,33.00518659,9.73956869,22.10091403,20.65492029,10.45558965,0,35.08001515,7.309658079,33.64553853,51.79213721,50.03423048,26.12256121,44.19128348,23.78727043,0,17.63820026,0,6.252003764,37.08192313,20.54033231,53.64656746,7.365257485,36.98560015,71.60914521,56.47032737,41.90379789,35.43190187,138.8993514,30.066356,67.8952863,0,0,0,20.98719796,0,38.05666973,52.18309366,46.40730056,60.03757201,27.68894354,47.91560123,50.55011183,35.96102039,29.13940223,64.28894555,22.72082241,23.83612724,47.84596837,57.14627822,40.03685209,63.24708819,80.26676677,56.39981128,13.85929923,62.46145059,36.74573569,51.07533043,69.74283615,90.19200662,60.45461381,35.71133933,50.3071986,24.81593295,21.4058379,67.40523385,20.42698275,38.19634314,26.25552934,25.38352189,29.51526902,32.49784879,43.57786099,0,23.10198003,18.57456896,14.51246252,30.28705568,0,23.16546397,44.16256308,0,24.08374928,26.19015312,27.71375451,8.158730635,11.74530202,51.25169684,18.78019176,24.5172643,20.010801,35.27340089,39.85609437,67.7562933,43.1123973,46.64697827,10.41472894,12.41414943,34.38739471,29.44269029,15.84179407,21.37541535,47.84082135,27.61533754,27.81693766,46.16048348,93.93989531,30.1143144,165.4964577,26.85366947,55.16324227,40.6028399,37.23847779,70.68440453,39.53316325
WBGene000047442,scp-1,0,0,61.87813677,23.31366818,97.11293686,65.03876722,52.05178331,57.84211256,41.9660642,97.49594034,55.7975522,19.13643278,0,661.6166233,122.1406994,0,120.0801374,750.7069171,193.4950515,0,21.94524466,0,0,0,0,0,52.91564138,80.52518609,0,0,279.8913157,58.7775523,52.02700189,46.75890896,0,0,61.19556268,0,0,0,0,0,0,0,118.1604539,0,334.5826825,153.9757213,0,119.3812246,211.6035499,143.676384,95.36520072,34.9906358,0,79.91391725,0,0,0,0,0,0,0,0,0,201.5090899,0,0,0,0,0,0,0,35.24385962,0,0,185.2861715,209.6949269,40.89712324,833.9066638,568.8353294,505.7541743,96.8013346,58.27018426,168.3752802,0,102.9579458,100.8535081,335.5506137,232.1572502,204.2747583,0,382.0796409,0,0,0,45.87225227,0,0,0,118.2349135,54.45064654,227.4153741,0,66.16043353,0,0,0,0,113.3606862,0,0,0,0,424.9413392,0,0,0,167.8326854,0,0,0,0,0,0,0,142.1032148,72.76268302,190.9028986,56.42843755,0,0,110.7852652
WBGene000084052,ttll-12,29.27482293,0,15.63990786,22.89431389,62.5491972,23.28491609,13.36403067,0,19.4240536,71.20889231,68.22217538,5.871835815,34.37843162,105.5992941,29.40018349,25.76398899,59.97553647,153.1860181,103.9062102,12.1168748,6.767844986,23.03514626,43.78488674,0,39.56036441,21.51444265,19.40149442,20.24904555,22.49913727,0,95.69568365,14.01427908,23.23604682,19.03657773,0,0,24.31914922,32.58493457,0,28.58332561,26.67091122,14.19740647,0,19.45730559,72.02425097,41.58474711,32.05275531,38.59538785,0,14.6509111,76.20870283,38.70747672,12.12808583,73.31058516,14.63197267,0,33.4051906,0,16.70089638,11.8653598,46.35224792,15.5800031,0,20.65979237,37.0914814,0,19.41364146,0,0,0,26.22250131,0,21.48630265,20.74030464,29.52006556,23.98166385,38.52949108,52.31667828,61.4795593,201.6784278,111.6281542,106.9571057,0,0,61.49140357,0,20.55702125,21.23004245,104.3967188,27.83330147,165.8277701,0,62.04179647,19.48276151,0,29.37243277,10.80701533,17.86937988,28.63407412,0,64.27188302,23.72734167,36.52964084,0,23.56761592,24.08763474,16.01224907,0,0,16.81831661,7.082782571,43.75433958,0,38.76081207,113.6597836,0,0,0,45.00060186,25.52757649,42.23432706,39.26569713,8.720347805,0,24.10634337,64.6632536,43.8783493,0,132.4522014,25.67344683,0,25.25897255,38.25063675
WBGene000096262,F42A8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.7139069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.03259614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.05117671,0,0,0,0,0,0,0,0,0,0,0,0,45.35292705,0,0,122.2989069,33.43792342,0,0,0,0,0,0,27.67050364,34.47896573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000064332,sdhb-1,37.75109711,33.7883521,17.86230886,0,43.80143725,0,0,0,57.94943148,0,59.06917096,0,61.83912393,81.79679984,71.98194271,88.04756364,80.59496496,76.52056543,79.35226352,16.52438216,0,0,0,0,83.70319278,68.6252262,0,40.6096693,59.2160538,0,81.87351493,0,62.29515263,0,41.45433789,0,37.34188249,59.33272551,42.53474957,14.9271164,0,47.13526028,37.34089765,52.27658042,91.08981164,96.44413494,172.817809,30.95034621,92.79231477,83.01062141,35.14573386,47.82790433,55.59856661,73.25728189,58.99940086,109.826989,70.58913724,222.4909254,29.29872046,58.61606416,28.6406769,63.80384593,0,22.01833863,42.45906263,123.2009764,31.42475753,75.80294388,101.5847414,38.72961631,37.57809482,133.5794406,26.15510824,46.75137354,50.89631926,92.76045006,24.89205693,170.5796272,108.0249269,45.33961329,67.64765928,330.731232,39.83925024,322.5646117,102.7706792,36.79165893,26.29868604,32.79824234,40.56762358,80.21702299,36.44948803,0,66.24217667,59.10722198,57.81769443,67.41773804,0,0,37.5379758,0,46.18286864,0,53.18430212,0,39.00437263,75.0050598,63.76812214,62.92715392,38.32210524,100.364476,0,0,116.5548578,107.1795165,64.55143393,106.3067139,70.66875504,111.4467589,41.86152992,75.94575742,75.51257221,30.22562412,35.13667142,92.31643373,60.44581091,70.16093637,73.67220315,69.74847655,47.16783062,28.91300554,50.2571149,23.92614723,83.21734477
WBGene000096272,cup-15,10.97452422,5.814568445,16.77966232,0,0,11.07945243,15.08810056,5.081598539,7.617214574,3.229510407,0,5.836642701,0,13.69642694,0,0,0,12.85857498,0,10.69121148,23.94947223,10.16550508,29.62336528,7.175356394,8.508640525,0,29.0685701,21.97967089,10.5556028,10.28815116,14.73086952,0,10.5282718,0,20.73739743,13.28375892,18.80135617,0,5.811849275,0,0,0,65.20455818,0,33.77694619,0,0,23.27322773,5.770716311,0,0,0,0,12.25642245,19.19804588,22.70479546,0,71.43273875,0,3.796413816,0,15.73078991,0,5.176371182,4.354572708,0,10.77892884,11.2377443,0,8.734502689,12.13857784,0,0,0,0,7.340134293,0,46.53554619,0,17.1318112,26.77644968,53.02551318,0,13.79999046,14.87864131,0,13.84582532,22.73699779,3.206531161,0,0,0,27.0504792,23.49228706,0,0,8.224846265,0,0,0,0,0,7.075494147,4.813966027,0,11.97062456,0,11.08560113,14.76119471,12.60010831,7.079523537,16.94912761,45.45538102,27.43038297,23.69406349,0,0,24.58566194,9.733848176,0,24.40232714,4.442660153,6.955674075,17.53779579,19.68182527,0,49.5037787,17.37576323,0,11.08916899,17.38116002,0,20.38895601
WBGene000031962,mel-11,57.54667021,39.37483976,392.8371944,167.9028795,336.2953894,232.7026156,0,52.96388586,62.93030348,0,0,0,52.72390428,68.65682938,75.44104418,123.5912729,203.9399999,110.9577575,167.7848307,101.1392733,99.53124743,119.89005,75.82029975,47.64993855,137.1450665,37.664635,43.25028826,81.47892849,60.0215106,0,0,59.47109141,71.7840371,0,0,59.22659963,72.25811488,56.23739531,92.19975268,56.15669101,65.25730927,0,161.3884788,82.09200848,125.1258481,102.610634,109.9135451,84.58903062,127.6236871,78.85148929,0,82.78041544,0,487.6786139,64.52182561,78.52666603,146.7745903,138.7469421,36.43780288,427.2457455,170.8840612,133.3558844,132.4074857,66.49587513,79.37914043,94.47410238,147.6861624,97.55894363,65.81529247,157.141245,51.39553731,76.61630717,31.728328,60.95251405,64.77001725,141.2220681,119.2992175,214.4475085,78.4247219,23.56480975,149.428013,115.0840672,92.07535684,137.8980369,73.41062475,481.1488082,45.7532277,64.01441943,60.03725778,94.15857236,0,0,67.92731232,62.60255154,58.3424267,80.89205497,0,0,64.06444772,158.936631,76.53411698,102.2717725,105.1199387,0,50.72945592,137.6352203,0,103.3163186,261.1793678,134.9415457,56.86534231,125.3808489,98.34968186,87.69413125,62.07100848,99.40412248,47.07897634,153.8768482,70.03400902,68.7366796,99.19252343,50.24570952,75.73108156,190.2178669,106.4760902,95.62827591,0,89.91631421,97.38001748,76.39620526,0,0,71.7878641
WBGene000073742,C06C3.3,0,148.1867701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084.146263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.3484775,0,0,0,0,0,0,0,0,0,0,0,0,0,69.22030978,0,0,632.3677533,0,0,0,0,0,0,533.641698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000073752,C06C3.4,0,38.93847133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.47950217,0,0,0,0,0,0,0,0,0,0,0,179.3005969,115.8850908,0,0,0,0,0,0,0,0,0,0,0,21.9018663,0,0,0,0,0,0,0,0,28.60159313,0,284.7310169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000073772,C06C3.7,0,0,0,2.966201858,8.007029179,0,0,1.224413455,0,0,0,0,0,0,0,7.579242187,0,0,18.92343124,3.323763911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.012232043,4.7508913,0,0,0,0,0,3.206753763,0,0,0,0,0,0,0,0,0,8.723432351,7.114802823,0,7.656898383,0,0,0,0,0,0,0,1.219543794,18.93729127,0,2.881703523,0,0,0,0,0,0,6.781117997,0,0,0,0,0,0,0,10.64759879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.923353421,0,0,5.409492362,0,0,0,0,0,0,0,0,0,0,1.529884612,0,0,0,0,0,0,0,0,0,0
WBGene000073782,lido-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000130912,Y51B9A.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000130872,Y51B9A.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.002880914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06465887,8.953792982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.973137219,0,9.790812932,0,0,0,0,0,4.764204879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.811804756,0,0,0,0,0,0,0,0
WBGene000148132,M176.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.9541676,0,0,0,0,0,13.81832911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.643289487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000109412,gss-1,23.6432039,22.00152267,0,30.82462876,1.84740589,11.04505919,3.353180002,7.945533712,0,0,0,18.52843629,22.82249783,13.72165239,14.13412919,18.02583737,61.46082309,12.74618389,8.73069356,22.09742258,24.18814333,46.73855784,36.8567747,8.428655331,15.81997252,0,0,17.25442722,0,10.35758146,0,12.85719054,0,0,1.556437786,57.93997611,0,0,10.02701413,0,0,9.588035275,18.44733289,13.44881964,36.58250133,64.4166449,0,0,0,34.29745437,16.34639864,16.87139509,0,55.43980136,19.96130373,44.29378585,33.0976982,56.8317143,5.793946075,13.19035585,0,10.35374647,54.6483054,20.48175748,10.95452642,39.33109413,40.60798867,28.86324155,15.33975,7.909602785,3.98169266,0,0,10.6201688,53.3110607,30.56206099,31.96457864,14.87374502,56.0776471,16.09029863,23.071411,28.8159595,50.54681439,0,10.63906942,24.26034246,59.11002701,15.07363004,0,13.32574539,11.28372903,10.31063444,0,34.60711076,10.73701513,22.2174556,1.521063037,19.92775425,6.485508833,5.615341753,20.18778982,0,5.545899332,6.940500159,0,12.45866721,11.02691715,15.13926959,30.08826233,14.21283747,7.299755597,12.57635845,17.54725483,10.50183877,0,0,0,14.57804888,0,9.378161117,45.15110662,0,11.2252111,14.13044772,11.05926553,15.13921255,0,17.74673259,9.601134721,16.92292682,9.439388108,10.81020557,18.53057882
WBGene000109422,chch-3,24.02906094,17.816869,15.39443451,37.34283442,24.58239144,0,8.980977788,0,23.53930821,12.70361022,22.49348767,16.72348483,41.501129,60.53751722,63.22994279,37.29932384,53.78962286,21.79380465,30.3227039,52.82628136,10.71948394,23.2767097,18.49167097,10.9954126,21.42701515,46.87382097,10.9097114,37.2165864,18.30787453,0,50.5262081,29.05922629,24.90794341,0,47.81787044,60.51581094,18.80953011,30.44116192,9.099991219,0,9.753911717,32.41957488,15.44419259,52.88847782,49.35659032,25.07094862,57.03493798,28.36934873,14.32010376,32.08758867,0,38.32783746,43.24356294,13.90142433,55.09897861,83.11097602,41.81175932,17.78554419,62.9747512,26.33594475,48.61626436,22.63859958,15.50115249,42.35034856,21.93186826,0,50.81507793,28.21262283,50.13177715,29.83412935,53.44570442,46.9159478,47.4418884,51.23961982,38.96290155,36.62020621,7.881021036,84.59307509,46.50536967,7.456983687,47.91638448,0,57.90867406,0,45.71084239,80.48259064,64.85778062,31.68464777,28.22787659,42.81717492,49.35017525,65.59521465,50.71335697,43.05531632,13.43095398,15.72061522,11.37916628,56.08408569,26.41370419,0,11.45879208,31.23964406,22.3408429,28.04601167,47.76681464,86.8714131,9.278909963,32.00388164,0,29.81124842,0,28.26527202,30.60328456,29.77873924,92.5718265,0,29.3413549,37.51902144,55.00634424,28.54903278,63.42047544,36.6993909,18.0437091,28.4681412,67.81685597,0,117.3268905,54.0692293,40.51800422,21.57659923,9.455133072,47.41915603,33.69323411
WBGene000109432,M176.4,0,0,54.60704898,0,0,0,0,0,0,0,0,77.48257205,80.59740868,17.87635055,36.29238131,53.67440265,40.61449491,30.52351261,18.87548255,79.5647861,24.5522796,18.80670091,19.12168768,0,26.4173725,0,0,27.65738721,0,22.05292959,24.80840817,0,0,0,0,35.41088224,0,29.95273532,0,0,18.9388008,0,14.3662805,68.65111066,59.62161511,0,135.6930042,62.383099,85.71917624,0,14.8986423,22.07812281,22.30755421,69.12167718,40.68690142,34.96858194,386.0708677,47.45826986,27.60489007,0,0,42.13244725,25.75789334,24.02671464,0,77.95774923,0,0,67.26509349,0,24.88592703,0,0,113.1092785,0,55.49737628,0,42.07266344,0,14.91975674,28.31797388,0,0,0,0,58.03143812,11.98734832,36.36920766,0,0,0,0,13.60108926,107.0025894,21.69146931,0,0,18.75132935,0,0,0,23.37015831,0,0,56.88024398,199.8125033,23.8257208,54.89900614,74.97012089,63.9084874,0,93.38024864,80.31125956,62.93030983,0,0,44.48817774,79.89318017,47.88682713,35.46515701,55.89319777,33.98694342,20.69115074,30.75686502,95.58926275,69.31784954,61.00914318,71.82688418,31.02447342,38.92441164,28.02500536,30.04979165,32.90485357
WBGene000109472,M176.11,0,5.936647253,0,0,0,0,0,0,12.07053263,6.124283789,7.984613227,0,9.619330291,0,8.930059837,43.09970483,54.25978277,0,6.073204541,13.12642368,0,0,0,0,0,0,8.923045261,0,0,11.29130586,17.36571552,0,23.75014454,0,12.06645221,0,10.28431741,9.938013754,0,8.413070976,0,13.38600285,6.460611106,30.09355759,24.45706784,0,19.27316462,41.78836605,23.55620305,0,7.676348297,0,0,32.33894253,9.296581505,21.55994615,110.486774,25.46112703,12.19237928,14.07462852,7.384887255,12.03115281,4.973427756,25.19003809,8.745157516,0,43.77269451,0,0,32.15887319,20.35967879,11.90521593,17.27657617,7.751774991,19.33403288,20.01836362,0,0,0,0,0,0,0,0,19.76198847,15.929458,0,0,0,0,0,0,0,54.57798333,17.491107,0,5.768540632,11.81319718,0,6.749251053,0,17.1547729,0,0,27.84155533,89.35378204,29.62046639,20.49760635,71.70166763,30.40984571,0,20.06224667,41.4133737,31.4513095,22.73680589,25.33077633,11.58374239,45.66387868,15.89258508,24.34938767,27.94999248,10.54635005,9.636308854,21.14825903,59.12844599,107.8354646,75.26875856,18.30939268,11.46074409,0,13.3171499,7.4332428,32.23350911
